n_trades,total_pnl,profit_factor,win_rate,sharpe
235,1556.25,1.0406530612244898,0.46808510638297873,0.22557887832403017
51,-2230.0,0.6359926545602939,0.43137254901960786,-0.978408881407522
159,1173.75,1.0471219952827822,0.44654088050314467,0.19327093333520065
159,-1382.5,0.9387834172801239,0.44654088050314467,-0.25048560314905266
156,5320.0,1.2150472436966298,0.4935897435897436,1.0605962271903415
174,-688.75,0.9737955961382984,0.4367816091954023,-0.05901150320787866
175,-9850.0,0.6878342510795071,0.41714285714285715,-2.1622018329167965
168,-5883.75,0.7848818609752753,0.44047619047619047,-1.1950429227279769
213,-427.5,0.9875907111756168,0.43661971830985913,-0.03727435552680507
84,1105.0,1.1063394683026584,0.5,0.5324811808735551
129,1436.25,1.0776403811068316,0.4883720930232558,0.4805444002671158
182,1277.5,1.0445102565219286,0.4835164835164835,0.1218765194353829
158,6297.5,1.2762818755141212,0.4936708860759494,0.9959726084957398
182,6602.5,1.234411751653131,0.521978021978022,1.0197945203861953
103,3966.25,1.3020466444550214,0.5145631067961165,0.9119070332039884
115,-5993.75,0.6891813055033383,0.45217391304347826,-1.7004356634331068
161,-4586.25,0.8163387896080493,0.453416149068323,-1.0112981123132894
121,2470.0,1.1678274163410904,0.49586776859504134,0.8354991513756402
60,-743.75,0.9079517326732675,0.48333333333333334,-0.11611519272299224
64,-1407.5,0.8426934898016205,0.5,-0.3890051105782515
235,-4512.5,0.8964844870103802,0.4425531914893617,-0.7823805124174772
200,11268.75,1.4804668762990993,0.515,2.1083620405080126
208,-11333.75,0.7118385507706976,0.47115384615384615,-1.8562514401607588
172,-4828.75,0.8480330448465775,0.4476744186046512,-0.6946527840434402
159,5192.5,1.2544096031357177,0.48427672955974843,1.3490932900553319
97,6140.0,1.692513745946708,0.5670103092783505,1.8132431937689155
77,-28.75,0.9973302379570517,0.5454545454545454,0.094779236465397
206,-1911.25,0.9482431792024913,0.45145631067961167,-0.29069876194083155
198,-1527.5,0.9577834588544186,0.4494949494949495,-0.17664279902502755
91,413.75,1.0347142108023075,0.5054945054945055,0.2761945222206855
215,618.75,1.0178719716936853,0.4744186046511628,0.06254273299286547
167,-6622.5,0.7622189309276962,0.40718562874251496,-1.3320336971314581
183,8478.75,1.3490454381721813,0.4972677595628415,1.3945084525922278
